,SPTR_Index#@#PX_LAST,SBMT_Index#@#PX_LAST,PEN_Curncy#@#PX_LAST,M2USSNQ_Index#@#PX_LAST,CPUPXCHG_Index#@#PX_LAST,MIMUTURN_Index#@#PX_LAST,EUSCEMU_Index#@#PX_LAST,CSI_BARC_Index#@#PX_LAST,SPBLPGPT_Index#@#PX_LAST,UYU_Curncy#@#PX_LAST,MXCPCHNG_Index#@#PX_LAST,DJUSRET_Index#@#PX_LAST,SPX_Index#@#PX_LAST,PRUSTOT_Index#@#PX_LAST,MXAP_Index#@#PX_LAST,HG1_COMDTY#@#PX_LAST,NDUEEGFL_Index#@#PX_LAST,NDDUWI_Index#@#PX_LAST,CPI_YOY_Index#@#PX_LAST,NAPMPMI_Index#@#PX_LAST,USMMMNCH_Index#@#PX_LAST,SPE35CUN_Index#@#PX_LAST,JNMBYOY_Index#@#PX_LAST,NFP_PCH_Index#@#PX_LAST,MXCCYOY_Index#@#PX_LAST,M2US000$_Index#@#PX_LAST,GT5_GOVT#@#PX_LAST,EUESEMU_Index#@#PX_LAST,MXEF_Index#@#PX_LAST,RU10VATR_Index#@#PX_LAST,IPSA_Index#@#PX_LAST,FDTRFTRL_Index#@#PX_LAST,BFCIUS_Index#@#PX_LAST,USGG10YR_INDEX#@#PX_LAST,NAPMEMPL_Index#@#PX_LAST,PRTIPMEX_Index#@#PX_LAST,JNVHSYOY_Index#@#PX_LAST,M1CXBLRL_Index#@#PX_LAST,RAG_Index#@#PX_LAST,JNWSDYOY_Index#@#PX_LAST,XAU_Curncy#@#PX_LAST,EWW_US_Equity#@#PX_LAST,USHBMIDX_Index#@#PX_LAST,INJCSP_Index#@#PX_LAST,NDUEACWF_Index#@#PX_LAST,CORRRMIN_Index#@#PX_LAST,NDUEEGF_Index#@#PX_LAST,IMP1YOY%_Index#@#PX_LAST,LPXDITU_Index#@#PX_LAST,MIMUEURN_Index#@#PX_LAST,EUCCEMU_Index#@#PX_LAST,EWJ_US_EQUITY#@#PX_LAST,CPUPAXFE_Index#@#PX_LAST,CONSCURR_Index#@#PX_LAST,GJGB5_Index#@#PX_LAST,nwhlnyhi_index#@#PX_LAST,DVGTR_Index#@#PX_LAST,MXJP_Index#@#PX_LAST
180,3656.28,1662.31,3.059,2713.08,0.1,1130.72,5.5,4.82,13669.8,24.449,-0.09,1048.06,1994.99,62.9,140.37,249.45,426.64,4462.49,-0.1,53.9,5.0,2359.69,37.4,205.0,2.34,1521.43,1.156,101.1,961.61,1161.01,3836.73,0.0,-0.124,1.6407,54.6,0.4,-18.9,993.18,772.857,0.3,1283.79,56.25,57.0,2320.0,185.607,4.5,403.92800000000005,-8.9,404.74,968.413,-8.3,45.96,239.845,109.3,0.046,159.0,2222.56,870.19
181,3866.42,1659.77,3.0925,2864.75,0.1,1036.66,5.3,3.89,13397.4,24.64,0.19,1022.16,2104.5,62.7,146.23,271.6,444.61,4723.94,0.0,53.0,5.0,2507.52,36.7,247.0,2.4,1604.47,1.5,101.8,990.28,1217.19,3983.72,0.0,0.4370000000000001,1.993,51.7,0.39,-14.2,1063.65,823.3660000000001,0.4,1213.18,60.21,55.0,2375.0,195.941,4.5,416.435,-10.2,427.24,1031.44,-6.5,49.4,240.136,106.9,0.073,92.0,2347.18,939.07
182,3805.27,1667.59,3.0965,2833.0,0.3,968.022,5.9,4.26,12461.8,25.735,0.41,1033.9,2067.89,62.7,146.31,274.0,411.36800000000005,4649.99,-0.1,51.8,12.0,2441.61,35.2,89.0,2.45,1585.98,1.371,103.3,974.57,1200.62,3916.92,0.0,0.242,1.9231,51.0,0.36,-13.1,1027.2,814.7689999999999,0.7,1183.57,57.96,52.0,2289.0,192.904,4.5,410.513,-10.8,421.75,1004.3,-3.6,50.12,240.749,105.0,0.141,105.0,2299.12,950.35
183,3841.78,1669.21,3.1305,2846.99,0.2,985.917,7.0,3.92,13366.9,26.358,-0.26,983.81,2085.51,62.8,153.37,288.65,453.653,4759.04,-0.2,51.6,5.0,2548.82,35.2,246.0,2.31,1572.14,1.426,103.5,1047.78,1211.85,4043.45,0.0,0.27,2.0317,49.7,0.34,5.0,1036.71,816.0319999999998,-2.1,1184.37,58.62,56.0,2256.0,198.501,4.5,442.087,-10.5,433.76,1049.5,-4.5,51.44,241.346,107.0,0.09,36.0,2287.77,981.66
184,3891.18,1668.18,3.1568,2884.0,0.1,985.744,7.3,3.8,13180.6,26.776,-0.5,981.61,2107.39,62.9,151.43,272.8,421.649,4775.44,0.0,52.9,18.0,2530.82,35.6,316.0,2.33,1623.86,1.486,103.3,1004.22,1226.41,4045.62,0.0,0.273,2.1214,52.6,0.33,1.4,1034.46,827.5989999999998,-2.2,1190.58,58.51,54.0,2287.0,198.242,4.5,424.384,-9.7,438.06,1043.97,-5.5,52.2,241.644,100.8,0.09,52.0,2310.09,1030.68
185,3815.85,1654.54,3.1795,2835.35,0.2,972.122,7.8,4.22,13113.2,27.0505,0.17,940.11,2063.11,62.7,146.29,262.35,425.79,4664.4,0.1,52.3,4.0,2452.37,34.2,189.0,2.33,1619.77,1.649,103.3,972.25,1201.92,3897.1,0.0,-0.058,2.3531,54.2,0.32,5.4,1021.61,813.9019999999998,-2.4,1172.35,57.11,60.0,2314.0,193.575,4.5,413.362,-9.9,433.37,1013.9,-5.5,51.24,242.039,108.9,0.127,21.0,2252.43,998.08
186,3895.8,1665.1,3.1910000000000003,2904.93,0.2,916.811,8.6,4.69,11987.9,28.478,0.15,985.44,2103.84,62.6,142.05,236.35,390.207,4748.12,0.2,51.9,15.0,2527.73,32.8,234.0,2.31,1682.65,1.53,103.6,901.68,1207.19,3870.35,0.0,0.257,2.1801,52.0,0.31,-1.3,1006.9,838.829,-3.2,1095.8,56.34,60.0,2260.0,195.256,4.5,384.708,-10.5,440.25,1044.89,-7.2,51.72,242.543,107.2,0.1,118.0,2301.07,1015.25
187,3660.75,1665.71,3.2365,2726.61,0.1,819.4939999999998,9.9,5.04,10340.5,28.55,0.21,928.95,1972.18,62.6,129.96,233.8,349.149,4433.92,0.2,50.8,-9.0,2344.55,33.3,126.0,2.3,1582.37,1.5490000000000002,103.9,818.73,1135.3,3840.21,0.0,-0.706,2.2179,49.0,0.3,2.3,937.83,785.654,-3.8,1134.93,52.85,61.0,2249.0,181.871,4.5,349.912,-11.4,431.54,974.407,-6.8,48.48,242.788,105.1,0.068,5.0,2165.96,935.13
188,3570.17,1675.58,3.2335,2692.94,0.2,778.166,11.5,6.0,10030.6,29.097,0.37,944.45,1920.03,62.3,123.82,234.1,322.35,4270.38,0.0,50.1,-1.0,2234.35,35.1,119.0,2.38,1551.88,1.358,105.0,792.05,1101.02,3685.18,0.0,-0.73,2.0368,50.0,0.29,-3.0,913.86,762.795,-4.0,1115.09,51.56,61.0,2227.0,175.282,4.75,339.386,-11.6,405.06,930.278,-7.0,45.72,243.306,101.2,0.066,4.0,2126.91,855.77
189,3871.33,1677.37,3.287,2924.84,0.2,867.755,11.8,5.27,10545.6,29.365,0.51,1003.67,2079.36,62.5,134.46,231.75,342.022,4608.78,0.2,49.6,13.0,2394.62,32.5,333.0,2.47,1664.98,1.519,105.5,847.84,1184.1,3827.99,0.0,-0.002,2.1421,45.6,0.33,0.2,976.63,826.077,-3.8,1142.11,54.72,65.0,2195.0,189.039,5.25,363.595,-10.7,430.29,994.741,-7.4,49.28,243.765,102.3,0.043,62.0,2269.46,949.12
190,3882.84,1674.64,3.3759,2937.33,0.2,821.7260000000001,12.1,5.8,10226.2,29.581,0.55,1001.63,2080.41,62.5,131.78,204.45,327.69,4585.85,0.5,49.1,-4.0,2350.55,32.5,239.0,2.34,1673.49,1.645,105.6,814.3,1188.63,3655.3,0.0,-0.044,2.206,51.5,0.33,0.3,952.29,829.041,-3.7,1064.77,53.59,62.0,2254.0,187.478,5.5,349.412,-9.5,441.93,978.109,-5.9,49.52,244.272,104.3,0.041,70.0,2275.87,959.62
191,3821.6,1674.34,3.414,2888.74,0.1,780.313,12.0,6.47,9848.59,29.873,0.41,1012.74,2043.94,62.7,131.96,213.5,313.658,4505.24,0.7,48.4,6.0,2287.89,29.5,218.0,2.41,1672.59,1.761,105.9,794.14,1163.07,3680.21,0.25,-0.463,2.2694,46.8,0.33,3.1,904.99,813.697,-3.6,1061.1,49.83,60.0,2228.0,184.097,5.75,341.6230000000001,-8.3,427.8,956.618,-5.7,48.48,244.59,108.1,0.028,15.0,2257.3,938.4
192,3631.96,1696.36,3.4725,2759.48,0.2,787.457,11.3,7.25,9391.84,31.008000000000006,0.38,971.89,1940.24,62.8,121.39,206.7,299.23,4235.72,1.4,47.8,24.0,2136.52,28.9,90.0,2.64,1610.93,1.329,104.7,742.37,1102.97,3705.92,0.25,-0.619,1.9209,44.2,0.33,0.2,870.77,764.462,-3.4,1118.21,48.39,61.0,2219.0,172.99400000000003,6.0,319.461,-6.5,397.74,891.2610000000002,-6.3,46.0,245.134,106.4,-0.065,62.0,2205.3,866.68
193,3627.06,1702.73,3.5225,2774.68,0.2,814.7389999999998,10.2,7.31,10742.2,32.297,0.44,964.77,1932.23,62.9,119.17,212.85,310.488,4204.19,1.0,49.4,-17.0,2099.95,29.0,232.0,2.66,1589.84,1.213,103.3,740.33,1102.69,3715.84,0.25,-0.738,1.7347,47.4,0.32,-4.6,880.86,762.383,-3.7,1238.67,48.48,58.0,2187.0,171.803,6.25,318.938,-6.6,394.46,877.057,-8.8,43.56,245.689,106.8,-0.223,32.0,2231.46,785.62
194,3873.11,1707.24,3.313,2951.47,0.1,943.247,9.0,6.44,12057.9,31.76,0.15,1064.93,2059.74,63.0,128.93,218.3,373.705,4489.49,0.9,51.2,-19.0,2230.34,28.5,200.0,2.76,1673.72,1.206,102.4,836.8,1182.12,3937.49,0.25,-0.366,1.7687,47.6,0.31,-3.2,980.63,813.092,-4.0,1232.75,53.7,58.0,2181.0,184.536,6.5,361.142,-6.1,433.14,934.264,-9.7,45.64,246.004,105.6,-0.182,145.0,2370.2,812.6
195,3888.13,1709.81,3.2875,2941.78,0.2,985.432,10.9,5.54,13702.5,31.518,-0.32,1046.79,2065.3,62.8,131.21,227.9,395.99300000000005,4560.53,1.1,50.8,6.0,2286.39,26.8,170.0,2.83,1662.76,1.295,103.3,840.19,1206.95,4002.07,0.25,-0.243,1.8333,49.4,0.31,7.2,981.34,806.066,-4.4,1293.53,54.04,58.0,2183.0,187.26,7.0,363.105,-5.3,443.84,955.75,-9.3,45.68,246.487,106.7,-0.195,71.0,2364.44,809.47
196,3957.95,1712.13,3.377,2972.06,0.2,854.573,11.0,5.46,13536.0,30.7885,-0.45,1071.42,2096.96,62.6,129.16,209.55,353.13,4586.14,1.0,50.9,-18.0,2273.16,25.5,20.0,2.93,1703.75,1.3730000000000002,103.9,807.45,1225.7,3934.7,0.25,-0.056,1.8458,48.8,0.32,6.6,905.72,820.712,-4.6,1215.32,49.88,58.0,2131.0,187.496,7.25,349.56,-5.2,448.47,952.279,-7.1,47.16,247.031,109.9,-0.225,84.0,2387.17,830.45
197,3968.21,1725.51,3.2855,2987.63,0.2,869.257,10.2,5.81,13856.9,30.5,0.11,1137.28,2098.86,62.7,128.9,219.45,393.549,4534.75,1.0,52.5,21.0,2175.06,25.4,289.0,2.97,1754.92,1.0,103.7,834.1,1236.3,3995.91,0.25,-0.3,1.4697,49.2,0.32,3.0,915.0,816.2869999999998,-4.5,1321.9,50.37,60.0,2128.0,186.361,7.5,363.531,-4.7,430.89,904.352,-7.3,46.0,247.436,110.8,-0.306,316.0,2443.45,748.25
198,4114.51,1728.93,3.352,3078.55,0.2,821.46,10.5,5.26,15211.0,29.752,0.26,1180.09,2173.6,62.8,136.41,222.15,415.257,4726.34,0.8,52.9,14.0,2265.39,24.7,231.0,2.97,1802.07,1.025,103.7,873.47,1272.19,4117.47,0.25,-0.17600000000000002,1.4531,49.6,0.34,-0.2,913.02,855.317,-4.2,1351.28,49.68,58.0,2150.0,194.392,7.75,381.825,-3.7,454.07,944.45,-8.0,48.24,247.812,109.0,-0.266,244.0,2499.78,795.9
199,4120.29,1730.86,3.392,3073.03,0.2,836.546,9.4,4.73,15130.2,28.798,0.28,1140.61,2170.95,62.8,137.99,206.95,418.11800000000005,4730.27,1.1,49.9,-24.0,2270.48,24.2,172.0,2.96,1775.94,1.198,103.1,893.68,1282.01,4119.28,0.25,-0.189,1.58,47.9,0.34,5.7,925.5,850.4680000000002,-3.8,1308.97,50.47,59.0,2128.0,195.046,7.75,391.314,-2.2,459.39,948.182,-8.6,49.12,248.4,107.0,-0.173,90.0,2499.34,806.09
200,4121.06,1735.28,3.3835,3069.82,0.1,828.722,9.2,4.58,15297.0,28.365,0.61,1124.24,2168.27,62.9,139.72,221.05,414.689,4755.39,1.5,51.4,-7.0,2288.72,22.7,239.0,3.07,1784.74,1.15,104.1,903.46,1279.33,4015.25,0.25,-0.301,1.5944,49.2,0.33,3.7,891.44,853.41,-3.3,1315.87,48.48,65.0,2070.0,196.241,7.75,396.346,-1.1,463.3,957.646,-8.3,50.16,248.716,104.2,-0.245,106.0,2474.71,795.79
201,4045.89,1730.68,3.3635,3007.49,0.1,822.1260000000002,11.3,4.45,15171.0,28.245,0.61,1068.87,2126.15,62.8,139.04,220.5,455.839,4663.36,1.6,51.8,-3.0,2215.11,22.1,149.0,3.1,1749.76,1.308,105.5,905.09,1259.53,4289.78,0.25,-0.461,1.8255,51.4,0.34,0.8,940.79,830.237,-2.7,1277.21,50.83,63.0,2048.0,192.91,7.75,397.291,-0.2,451.02,924.424,-8.1,50.52,249.064,103.2,-0.189,41.0,2426.86,836.71
202,4195.73,1700.98,3.4135,3096.87,0.2,698.799,11.4,4.18,15415.0,28.95,0.78,1045.16,2198.81,62.7,135.67,262.15,407.486,4730.42,1.7,53.4,2.0,2167.29,21.5,174.0,3.29,1739.56,1.843,106.0,862.83,1331.47,4207.24,0.25,-0.103,2.3809,52.0,0.34,13.9,815.29,850.533,-2.3,1173.2,44.12,63.0,2020.0,194.376,7.75,379.003,0.2,464.09,904.393,-6.3,49.89,249.519,107.3,-0.094,207.0,2499.34,885.37
203,4278.66,1700.92,3.3560000000000003,3159.39,0.2,716.185,12.3,3.68,15567.0,29.261,0.46,1089.28,2238.83,62.7,135.04,250.55,411.021,4843.61,2.1,54.3,12.0,2284.49,23.1,172.0,3.44,1758.46,1.928,107.1,862.27,1364.75,4151.39,0.5,-0.126,2.4443,53.3,0.33,10.8,818.24,860.207,-1.2,1147.5,43.97,69.0,2082.0,198.575,7.5,379.84,1.9,478.73,950.702,-5.3,48.86,249.996,111.9,-0.108,62.0,2526.5,914.0
204,4359.81,1700.25,3.2715,3198.08,0.3,738.148,12.4,3.38,15984.0,28.165,1.7,1091.81,2278.87,62.9,141.71,272.75,442.285,4960.51,2.5,55.6,18.0,2330.91,22.6,252.0,3.84,1816.75,1.914,107.3,909.23,1374.47,4199.5,0.5,-0.036000000000000004,2.4531,54.8,0.36,8.6,832.74,887.455,0.5,1210.72,44.81,67.0,2054.0,204.005,7.5,400.626,3.8,486.52,971.99,-4.9,50.57,250.661,111.3,-0.09,51.0,2572.96,914.96
205,4532.92,1708.72,3.262,3349.19,0.2,777.924,13.4,3.16,15766.1,28.535,0.58,1139.69,2363.64,62.9,145.08,270.4,458.068,5098.13,2.7,57.6,21.0,2358.8,21.4,204.0,4.26,1884.39,1.93,107.5,936.37,1423.86,4359.88,0.5,0.198,2.3899,54.5,0.39,13.4,857.24,921.629,1.0,1248.44,46.08,65.0,2045.0,209.728,7.25,412.89,4.7,489.1,983.999,-6.4,51.23,251.088,111.5,-0.138,99.0,2685.36,919.23
206,4538.21,1708.26,3.2485,3348.34,-0.1,787.809,12.2,3.45,15757.0,28.52,0.61,1124.31,2362.72,63.0,146.92,265.25,460.6,5152.44,2.4,56.6,10.0,2453.01,20.3,68.0,4.48,1924.93,1.922,107.4,958.37,1409.35,4783.42,0.75,0.295,2.3874,58.7,0.42,13.8,942.85,931.156,1.4,1249.2,51.17,71.0,2016.0,212.293,7.0,423.3130000000001,4.1,498.79,1022.67,-5.1,51.5,250.904,113.2,-0.118,68.0,2682.72,905.29
207,4584.82,1719.69,3.2438,3367.44,0.1,874.2689999999999,13.6,3.35,15559.3,28.125,0.12,1130.69,2384.2,62.9,148.87,259.65,460.584,5228.73,2.2,55.3,10.0,2537.88,19.8,174.0,4.72,1973.73,1.815,109.1,977.96,1406.71,4795.13,0.75,0.483,2.2802,53.0,0.42,5.4,951.17,951.416,2.2,1268.28,51.76,68.0,1935.0,215.602,6.5,432.58,3.6,519.39,1062.89,-3.6,51.86,251.125,112.7,-0.154,100.0,2729.23,915.09
208,4649.34,1730.91,3.2705,3420.62,0.1,902.195,12.5,3.27,16000.1,28.37,-0.12,1130.4,2411.8,62.7,152.68,258.0,449.658,5339.34,1.9,55.5,4.0,2660.35,19.4,165.0,4.78,2068.94,1.7519999999999998,109.0,1005.33,1405.33,4855.75,0.75,0.746,2.2028,53.3,0.44,6.1,953.56,971.982,2.1,1268.92,51.62,69.0,1937.0,220.363,6.25,445.369,2.3,531.09,1113.69,-3.3,53.29,251.331,111.7,-0.113,137.0,2773.2,934.61
209,4678.36,1724.05,3.245,3440.97,0.1,936.508,12.8,3.32,16132.9,28.525,0.25,1153.47,2423.41,62.8,154.59,269.9,452.604,5359.88,1.6,56.7,14.0,2631.43,17.0,220.0,4.83,2077.28,1.889,110.5,1010.8,1428.31,4747.24,1.0,0.745,2.3037,56.3,0.45,9.7,1013.49,970.94,2.2,1241.61,53.94,66.0,1951.0,221.365,5.75,449.853,1.4,535.21,1101.57,-1.3,53.65,251.69,112.5,-0.064,51.0,2779.23,958.65
210,4774.56,1732.52,3.24,3473.46,0.1,997.253,13.9,3.11,16750.2,28.24,0.38,1167.52,2470.3,62.9,160.35,289.15,490.084,5488.15,1.7,56.5,-4.0,2710.77,15.6,188.0,4.94,2148.49,1.837,111.0,1066.23,1447.29,5064.63,1.0,0.8740000000000001,2.2942,55.8,0.46,-1.1,1050.38,994.727,2.5,1269.44,56.3,64.0,1954.0,227.551,5.5,476.668,1.2,549.13,1136.62,-1.7,54.76,252.05,113.4,-0.058,92.0,2801.09,961.76
211,4789.18,1744.87,3.2395,3492.79,0.2,1041.26,14.5,3.48,17616.4,28.8105,0.49,1175.34,2471.65,62.9,160.91,307.9,512.7330000000002,5495.88,1.9,59.3,39.0,2711.99,16.3,208.0,5.0,2180.73,1.703,111.6,1087.7,1430.43,5153.15,1.0,0.629,2.117,59.8,0.47,4.7,1060.37,1009.69,2.8,1321.43,56.47,67.0,1943.0,228.423,5.25,487.301,2.0,533.36,1137.54,-1.5,54.71,252.61,110.9,-0.136,105.0,2792.33,957.2
212,4887.97,1741.11,3.2655,3585.79,0.1,942.261,15.0,3.12,18538.3,28.99,0.31,1166.5,2519.36,63.0,161.17,295.5,520.821,5619.23,2.2,60.2,6.0,2803.66,15.6,16.0,4.8,2242.9,1.937,112.8,1081.72,1472.8,5341.93,1.0,0.875,2.3336,58.7,0.54,0.4,1024.23,1025.12,3.0,1279.75,54.61,64.0,1914.0,232.836,5.25,485.36300000000006,2.7,553.07,1176.04,-1.2,55.71,252.943,111.7,-0.08,151.0,2857.78,991.42
213,5002.03,1739.96,3.2505,3689.23,0.2,941.947,15.7,3.04,19874.1,29.15,0.63,1167.49,2575.26,62.7,168.02,310.1,502.07,5725.43,2.0,58.5,20.0,2817.49,14.5,277.0,4.77,2355.06,2.017,113.4,1119.08,1483.49,5588.09,1.0,1.004,2.3793,59.8,0.55,-4.7,943.0,1062.29,3.5,1271.45,50.33,68.0,1904.0,237.671,5.0,502.378,2.4,551.37,1181.75,-1.1,58.65,253.484,116.5,-0.094,155.0,2916.97,1046.82
214,5155.44,1738.06,3.2335,3826.82,0.1,865.574,15.8,3.27,19694.1,29.0,1.03,1197.53,2647.58,62.7,170.41,303.7,486.972,5849.48,2.2,58.2,30.0,2821.84,13.2,217.0,4.9,2421.18,2.138,114.2,1120.79,1528.92,5003.4,1.0,0.998,2.4097,59.2,0.56,-5.4,944.42,1092.38,3.5,1275.01,50.19,69.0,1913.0,242.272,4.75,503.386,3.5,543.56,1184.73,0.0,59.91,253.791,113.5,-0.111,273.0,3048.09,1061.57
215,5212.76,1742.91,3.2374,3870.05,0.2,987.161,16.9,3.31,19974.4,28.7,0.59,1196.5,2673.61,62.7,173.81,330.05,508.61300000000006,5928.59,2.1,59.3,39.0,2862.95,11.2,174.0,4.87,2423.52,2.207,115.2,1158.45,1551.23,5564.6,1.25,0.8109999999999999,2.4054,58.1,0.57,-1.0,936.72,1099.45,3.0,1302.8,49.29,74.0,1873.0,246.178,4.75,521.456,3.2,546.45,1205.15,0.5,59.93,254.398,113.8,-0.101,140.0,3089.71,1074.91
216,5511.21,1722.55,3.216,4047.38,0.3,1037.25,15.9,3.05,21068.9,28.37,0.53,1162.37,2823.81,62.7,184.03,319.55,575.509,6241.62,2.1,59.1,20.0,3016.67,9.7,188.0,4.56,2622.49,2.515,114.9,1254.59,1611.21,5855.38,1.25,0.7859999999999999,2.705,54.2,0.56,-5.7,1007.96,1173.95,2.7,1345.14,53.11,72.0,1911.0,260.066,4.5,564.918,3.4,567.62,1270.86,1.4,62.94,255.287,110.5,-0.078,85.0,3246.75,1089.24
217,5308.09,1710.64,3.2663,3933.55,0.2,1015.03,16.9,3.28,20831.8,28.315,0.38,1084.78,2713.83,63.0,177.36,310.75,554.7280000000002,5983.05,2.2,60.8,31.0,2836.41,9.4,321.0,4.27,2585.4,2.641,114.3,1195.19,1534.27,5602.83,1.25,0.35600000000000004,2.8606,59.7,0.6,-4.9,946.8,1141.24,2.5,1318.31,49.91,71.0,1862.0,249.144,4.5,538.864,3.3,547.18,1197.81,0.1,61.07,255.751,114.9,-0.106,40.0,3117.89,1048.42
218,5173.19,1721.42,3.2298,3882.11,0.2,950.567,16.0,3.45,20558.8,28.335,0.32,1125.8,2640.87,62.9,172.76,302.55,549.427,5852.64,2.4,59.3,21.0,2803.2,9.1,153.0,4.02,2491.31,2.563,112.8,1170.88,1507.28,5542.22,1.5,-0.242,2.7389,57.3,0.62,-4.9,955.47,1112.25,2.0,1325.48,51.52,70.0,1878.0,243.811,4.5,528.845,3.3,539.66,1183.92,0.1,60.68,256.2,121.2,-0.101,30.0,3075.28,1014.94
219,5193.04,1714.0,3.2525,3830.54,0.1,847.919,14.7,3.31,21428.9,28.6,-0.34,1128.8,2648.05,62.8,174.17,305.25,542.456,5919.89,2.5,57.3,28.0,2882.84,7.8,174.0,3.71,2510.49,2.798,112.7,1164.43,1512.26,5710.9,1.5,0.087,2.9531,54.2,0.6,0.5,973.75,1115.2,2.0,1315.39,51.6,68.0,1794.0,246.139,4.25,526.505,3.5,552.61,1215.93,0.3,60.64,256.45,114.9,-0.1,67.0,3046.76,1051.23
220,5318.1,1725.71,3.2715,3936.07,0.2,742.245,14.4,3.55,20814.3,31.125,-0.16,1165.98,2705.27,62.7,172.17,306.5,466.182,5956.99,2.8,58.7,23.0,2786.52,8.1,260.0,3.69,2598.28,2.697,112.5,1120.71,1521.23,5455.09,1.5,0.339,2.8586,56.3,0.66,-0.6,844.1,1163.8,2.6,1298.51,44.68,70.0,1746.0,246.446,4.25,507.849,4.5,549.78,1178.47,0.2,59.74,256.889,111.8,-0.118,86.0,3100.48,1032.76
221,5350.83,1725.95,3.2765,3934.25,0.2,707.87,14.4,3.63,19800.3,31.485,0.39,1213.38,2718.37,62.9,166.04,295.1,451.898,5954.15,2.9,60.2,21.0,2769.29,7.4,192.0,3.62,2594.67,2.739,112.3,1069.52,1525.0,5301.25,1.75,0.326,2.8601,56.0,0.7,-7.3,914.29,1173.75,2.8,1252.6,47.14,68.0,1743.0,245.112,4.25,486.749,4.7,548.19,1169.9,-0.6,57.91,257.305,116.5,-0.108,41.0,3109.04,1025.24
222,5549.96,1724.56,3.2717,4082.5,0.2,658.378,15.3,3.34,20485.7,30.555,0.54,1224.31,2816.29,62.9,166.98,283.15,493.577,6140.12,2.9,58.1,22.0,2863.83,7.0,137.0,3.63,2643.12,2.849,112.1,1087.46,1585.36,5434.44,1.75,0.7390000000000001,2.9598,56.5,0.74,1.2,995.58,1206.48,3.0,1224.15,51.98,68.0,1760.0,252.503,4.25,497.442,4.8,571.93,1206.04,-0.5,58.53,257.93,114.4,-0.08900000000000001,71.0,3256.14,1040.19
223,5730.8,1735.01,3.2878,4233.57,0.1,469.765,14.4,3.41,19443.1,32.45,0.58,1253.41,2901.52,62.7,165.59,264.9,452.247,6216.09,2.7,61.3,11.0,2781.1,6.9,267.0,3.63,2798.17,2.739,111.6,1055.96,1608.79,5270.44,1.75,0.8490000000000001,2.8604,58.5,0.72,-0.2,967.59,1271.19,3.0,1201.15,50.34,67.0,1700.0,254.487,4.25,483.991,3.8,563.19,1175.08,-1.9,58.22,258.141,110.3,-0.076,85.0,3348.62,1032.34
224,5763.42,1724.47,3.304,4280.39,0.1,560.0169999999998,14.7,3.18,19564.1,33.35,0.42,1221.22,2913.98,62.7,165.34,280.5,473.471,6250.7,2.3,59.8,18.0,2792.78,5.9,121.0,3.67,2824.3,2.954,110.9,1047.91,1611.98,5283.53,2.0,0.973,3.0612,58.8,0.72,-3.1,984.85,1274.38,3.0,1190.88,51.23,67.0,1653.0,255.595,4.25,481.423,3.1,563.16,1175.44,-2.9,60.23,258.441,115.2,-0.067,54.0,3404.04,1082.1
225,5369.49,1712.69,3.3715,3960.02,0.2,543.344,13.6,3.7,18909.4,32.8,0.52,1187.85,2711.74,62.9,149.49,265.9,489.854,5791.72,2.5,57.7,32.0,2580.62,5.9,246.0,3.73,2547.58,2.9760000000000004,109.8,955.92,1528.51,5104.33,2.0,0.303,3.1435,56.8,0.77,13.0,810.54,1156.14,2.9,1214.76,42.08,68.0,1630.0,236.441,4.25,439.499,3.5,526.08,1082.27,-2.7,54.84,258.939,113.1,-0.08,14.0,3187.59,984.04
